claim_id,claim_date,sale_id,product_id,repair_status
17948,2023-07-23,284452,P-1052,Repaired
17949,2024-10-15,171460,P-1078,Replaced
17950,2023-10-15,12085,P-1066,Replaced
17951,2025-02-24,97779,P-1093,Repaired
17952,2025-08-30,307523,P-1096,Replaced
17953,2024-12-11,207899,P-1084,Pending
17954,2025-12-12,33772,P-1056,Replaced
17955,2025-11-23,237549,P-1086,Repaired
17956,2024-10-22,60829,P-1078,Rejected
17959,2025-09-22,202764,P-1077,Replaced
17961,2025-01-21,81959,P-1083,Repaired
17963,2024-12-29,65653,P-1075,Repaired
17964,2025-06-16,39212,P-1094,Repaired
17965,2023-07-27,356991,P-1053,Repaired
17967,2025-01-16,213444,P-1049,Replaced
17969,2025-12-28,252291,P-1094,Replaced
17970,2025-10-09,276939,P-1093,Pending
17971,2025-03-27,242684,P-1076,Rejected
17972,2024-02-24,292993,P-1058,Repaired
17973,2025-11-22,53325,P-1096,Repaired
17974,2025-01-15,341620,P-1092,Repaired
17976,2025-10-09,329963,P-1081,Rejected
17977,2023-11-08,174856,P-1057,Repaired
17979,2025-10-18,335788,P-1094,Replaced
17980,2025-09-15,127145,P-1081,Replaced
17981,2024-08-18,321598,P-1079,Repaired
17983,2025-06-05,357371,P-1083,Repaired
17984,2023-09-23,192442,P-1050,Repaired
17985,2023-09-12,250766,P-1049,Repaired
17986,2025-08-15,245857,P-1076,Replaced
17987,2025-05-02,215124,P-1091,Repaired
17991,2025-12-10,289019,P-1094,Pending
17992,2024-06-03,158997,P-1066,Pending
17993,2025-10-30,326013,P-1068,Repaired
17994,2025-09-05,279572,P-1088,Repaired
17995,2025-07-20,233612,P-1098,Repaired
17996,2025-05-23,7101,P-1062,Repaired
17997,2025-09-23,150877,P-1065,Repaired
17998,2025-06-29,283529,P-1097,Repaired
18000,2025-06-03,49348,P-1085,Rejected
18001,2025-03-03,340497,P-1078,Repaired
18002,2025-04-08,145501,P-1089,Replaced
18004,2024-08-14,277415,P-1053,Repaired
18006,2024-09-09,11040,P-1066,Repaired
18009,2025-09-12,160309,P-1081,Rejected
18010,2024-01-01,299931,P-1066,Replaced
18011,2025-04-18,15925,P-1076,Repaired
18012,2023-09-24,99450,P-1060,Repaired
18013,2025-07-20,204094,P-1085,Repaired
18015,2024-05-20,241994,P-1052,Repaired
18016,2025-06-03,159987,P-1094,Repaired
18017,2023-12-09,188543,P-1062,Repaired
18019,2025-09-08,255449,P-1086,Repaired
18020,2025-09-03,278885,P-1094,Repaired
18021,2025-12-11,27644,P-1103,Repaired
18022,2024-05-06,5950,P-1072,Replaced
18024,2023-08-11,230561,P-1055,Replaced
18025,2024-11-27,279382,P-1064,Repaired
18026,2025-06-08,124520,P-1099,Repaired
18027,2023-12-18,77754,P-1066,Rejected
18029,2023-07-20,342244,P-1055,Replaced
18030,2023-11-25,257306,P-1065,Repaired
18032,2025-12-13,102836,P-1053,Pending
18033,2025-06-02,67151,P-1094,Repaired
18034,2025-01-09,303247,P-1078,Replaced
18035,2025-04-11,45940,P-1079,Repaired
18036,2023-08-31,95943,P-1067,Repaired
18037,2025-04-27,35750,P-1088,Repaired
18038,2025-11-11,57627,P-1104,Repaired
18039,2025-07-11,64110,P-1065,Repaired
18040,2023-11-20,12202,P-1060,Repaired
18041,2024-10-12,7893,P-1087,Repaired
18042,2025-07-31,52075,P-1097,Replaced
18044,2025-04-14,52944,P-1064,Replaced
18045,2023-08-24,101273,P-1056,Replaced
18046,2025-12-21,322605,P-1066,Replaced
18047,2025-05-07,176325,P-1068,Repaired
18048,2025-06-26,241177,P-1087,Replaced
18049,2024-10-21,279018,P-1070,Repaired
18051,2024-11-19,274866,P-1078,Repaired
18054,2025-09-20,69347,P-1096,Repaired
18055,2025-09-20,98738,P-1103,Repaired
18057,2025-05-10,237879,P-1066,Repaired
18058,2025-04-19,350042,P-1079,Repaired
18060,2025-04-03,343405,P-1093,Repaired
18061,2025-05-27,319605,P-1084,Replaced
18063,2023-08-23,156354,P-1060,Replaced
18065,2025-09-07,269287,P-1084,Repaired
18068,2024-03-23,167523,P-1067,Repaired
18069,2024-05-27,216128,P-1067,Repaired
18070,2024-10-09,141082,P-1071,Repaired
18071,2025-01-01,129755,P-1093,Repaired
18072,2025-07-30,241398,P-1068,Pending
18074,2025-02-22,127886,P-1090,Repaired
18075,2025-03-24,64596,P-1077,Repaired
18076,2024-06-11,217232,P-1070,Replaced
18079,2024-09-03,234619,P-1065,Replaced
18080,2023-12-16,76065,P-1049,Replaced
18081,2025-10-13,95553,P-1080,Repaired
18082,2024-09-16,334065,P-1067,Repaired
18083,2024-05-16,7858,P-1062,Repaired
18084,2024-03-27,246575,P-1074,Replaced
18087,2024-12-27,104283,P-1093,Pending
18088,2025-03-11,92181,P-1088,Replaced
18089,2025-03-05,18076,P-1083,Repaired
18090,2025-07-06,93631,P-1080,Replaced
18094,2024-05-07,5990,P-1065,Pending
18095,2025-10-31,55931,P-1078,Repaired
18097,2025-12-31,276839,P-1094,Repaired
18098,2025-11-07,164928,P-1095,Repaired
18099,2025-09-12,231280,P-1084,Replaced
18102,2023-11-12,36430,P-1058,Repaired
18103,2025-09-28,68328,P-1080,Repaired
18104,2025-12-18,283110,P-1094,Replaced
18105,2023-09-19,119356,P-1053,Replaced
18106,2024-06-13,220563,P-1074,Repaired
18108,2025-07-24,138527,P-1067,Replaced
18109,2025-11-07,14608,P-1093,Repaired
18110,2025-06-23,237688,P-1104,Rejected
18111,2024-04-07,65567,P-1059,Repaired
18112,2023-08-13,145634,P-1052,Repaired
18116,2024-01-11,63354,P-1067,Repaired
18117,2025-04-21,168970,P-1085,Repaired
18118,2024-12-12,51425,P-1084,Pending
18119,2025-07-09,333615,P-1058,Replaced
18120,2024-09-17,68165,P-1079,Pending
18121,2025-10-11,324425,P-1085,Repaired
18123,2025-05-21,212046,P-1077,Replaced
18126,2025-04-03,21093,P-1095,Repaired
18127,2025-07-24,74532,P-1104,Repaired
18128,2025-03-03,351931,P-1076,Repaired
18129,2025-04-16,167583,P-1087,Repaired
18130,2023-10-27,185196,P-1066,Repaired
18131,2025-05-11,290149,P-1087,Replaced
18132,2024-11-20,330186,P-1080,Pending
18133,2024-01-23,155113,P-1069,Pending
18135,2025-03-12,257204,P-1065,Rejected
18136,2025-02-03,116871,P-1085,Repaired
18137,2024-04-09,257328,P-1061,Repaired
18139,2023-05-13,229682,P-1050,Repaired
18141,2024-04-01,222969,P-1068,Repaired
18142,2023-11-30,37811,P-1065,Repaired
18143,2025-01-16,261570,P-1089,Replaced
18144,2024-12-19,358557,P-1087,Replaced
18145,2025-03-30,271200,P-1089,Replaced
18148,2024-08-21,40650,P-1077,Repaired
18149,2023-09-22,19612,P-1050,Pending
18150,2025-02-08,69470,P-1066,Repaired
18154,2024-03-26,42575,P-1063,Repaired
18155,2025-05-06,334937,P-1088,Replaced
18156,2025-04-03,350538,P-1053,Repaired
18158,2024-11-30,170026,P-1076,Replaced
18160,2025-01-16,325700,P-1067,Repaired
18162,2025-09-06,212488,P-1077,Replaced
18163,2024-08-25,175793,P-1069,Replaced
18165,2024-01-22,222056,P-1052,Rejected
18167,2024-05-18,205338,P-1071,Rejected
18168,2023-05-24,159953,P-1051,Repaired
18170,2023-05-08,301094,P-1052,Repaired
18171,2024-01-22,281344,P-1071,Repaired
18172,2024-10-29,144635,P-1081,Repaired
18173,2025-10-10,43203,P-1087,Repaired
18174,2023-09-02,60902,P-1053,Replaced
18175,2025-03-02,15982,P-1068,Replaced
18176,2023-07-12,129358,P-1057,Repaired
18179,2023-09-26,181283,P-1049,Repaired
18180,2023-04-30,236447,P-1052,Pending
18181,2025-01-13,323014,P-1090,Replaced
18182,2024-10-20,58440,P-1087,Repaired
18183,2025-09-10,314943,P-1085,Repaired
18184,2025-04-10,181069,P-1088,Replaced
18186,2025-10-13,182446,P-1086,Rejected
18190,2025-11-07,52904,P-1092,Repaired
18191,2025-12-13,249924,P-1087,Repaired
18192,2025-09-13,356353,P-1066,Repaired
18193,2025-08-04,132053,P-1081,Replaced
18195,2023-10-27,148585,P-1052,Replaced
18196,2025-08-16,69692,P-1094,Repaired
18197,2024-01-14,324988,P-1063,Repaired
18198,2024-02-22,125224,P-1060,Repaired
18199,2024-06-24,122888,P-1062,Repaired
18200,2023-12-13,103016,P-1065,Repaired
18201,2025-09-12,185632,P-1097,Pending
18202,2025-12-22,184964,P-1101,Repaired
18203,2025-02-06,315282,P-1066,Repaired
18205,2025-01-22,218085,P-1088,Replaced
18206,2024-05-09,132573,P-1067,Rejected
18207,2023-11-20,128644,P-1065,Repaired
18208,2025-06-14,247187,P-1074,Rejected
18209,2025-06-16,194357,P-1104,Repaired
18210,2025-04-04,340331,P-1077,Repaired
18211,2025-11-28,326223,P-1094,Repaired
18212,2023-04-21,27758,P-1051,Repaired
18213,2023-12-27,340947,P-1068,Repaired
18216,2023-11-23,7182,P-1059,Repaired
18217,2025-01-14,316970,P-1079,Repaired
18218,2024-04-12,127400,P-1052,Repaired
18219,2025-05-15,217061,P-1092,Repaired
18220,2025-06-30,99698,P-1084,Rejected
18221,2025-10-31,84600,P-1060,Repaired
18223,2025-09-13,33762,P-1083,Pending
18225,2025-06-03,132712,P-1076,Repaired
18226,2024-08-01,271360,P-1070,Repaired
18228,2025-10-23,347251,P-1064,Repaired
18230,2023-10-30,347910,P-1064,Repaired
18231,2025-12-26,158459,P-1105,Repaired
18233,2025-07-19,235746,P-1097,Rejected
18234,2025-11-25,34771,P-1078,Replaced
18235,2024-11-23,247894,P-1068,Repaired
18236,2024-05-04,61355,P-1063,Repaired
18237,2023-05-20,177274,P-1051,Repaired
18238,2024-10-20,124467,P-1075,Repaired
18240,2025-09-27,213175,P-1085,Repaired
18241,2024-01-29,186185,P-1059,Rejected
18242,2024-01-03,266490,P-1064,Repaired
18243,2025-01-17,181738,P-1087,Pending
18244,2025-09-03,305219,P-1093,Replaced
18245,2025-07-01,79800,P-1068,Repaired
18246,2025-02-23,166561,P-1067,Rejected
18247,2023-12-15,138164,P-1053,Pending
18248,2024-09-12,51641,P-1079,Repaired
18250,2024-02-14,106137,P-1059,Replaced
18251,2025-03-25,208481,P-1086,Repaired
18252,2025-08-09,155417,P-1090,Pending
18254,2025-10-24,248938,P-1096,Repaired
18255,2024-04-23,190708,P-1053,Pending
18256,2025-12-28,355940,P-1098,Repaired
18257,2025-03-07,278505,P-1089,Repaired
18259,2025-07-20,267240,P-1087,Replaced
18260,2023-05-08,62361,P-1051,Rejected
18261,2025-08-30,283362,P-1093,Repaired
18262,2025-02-21,261505,P-1093,Repaired
18264,2025-06-21,252251,P-1079,Pending
18266,2024-03-28,274272,P-1068,Rejected
18267,2025-07-01,146914,P-1084,Repaired
18268,2023-09-08,155215,P-1052,Replaced
18270,2025-08-15,324035,P-1089,Rejected
18271,2024-10-13,167382,P-1060,Pending
18274,2024-01-27,4232,P-1051,Repaired
18275,2025-10-11,173842,P-1086,Replaced
18278,2025-12-18,309657,P-1080,Pending
18279,2023-09-26,140853,P-1052,Repaired
18280,2024-12-16,177543,P-1069,Replaced
18281,2025-06-21,210474,P-1085,Pending
18282,2025-07-27,334531,P-1053,Repaired
18285,2024-10-20,261402,P-1068,Repaired
18286,2025-12-14,182778,P-1094,Pending
18288,2025-09-20,353645,P-1076,Replaced
18295,2023-10-05,283615,P-1056,Repaired
18297,2025-01-03,296722,P-1086,Repaired
18301,2024-04-09,68090,P-1069,Repaired
18302,2025-01-24,78157,P-1092,Rejected
18306,2025-03-03,94205,P-1080,Repaired
18307,2023-03-06,289900,P-1052,Repaired
18309,2025-05-15,165686,P-1082,Rejected
18310,2025-02-06,153460,P-1086,Replaced
18311,2024-01-13,56719,P-1068,Repaired
18312,2025-07-22,317641,P-1066,Repaired
18313,2025-10-26,302758,P-1092,Rejected
18314,2023-11-28,31227,P-1066,Repaired
18316,2025-03-05,292542,P-1069,Repaired
18317,2025-12-08,106700,P-1078,Rejected
18318,2025-10-04,361770,P-1082,Replaced
18320,2024-11-18,251799,P-1087,Repaired
18321,2025-04-17,68078,P-1088,Repaired
18322,2025-01-02,48359,P-1093,Repaired
18326,2024-10-01,152292,P-1077,Repaired
18327,2024-07-02,280836,P-1055,Repaired
18328,2023-12-13,261386,P-1050,Pending
18329,2023-10-30,175657,P-1053,Repaired
18330,2025-09-18,244040,P-1084,Replaced
18331,2024-07-22,47254,P-1067,Repaired
18332,2025-03-14,42517,P-1087,Replaced
18334,2025-11-14,98383,P-1104,Repaired
18337,2025-10-01,74028,P-1087,Repaired
18338,2023-08-22,113403,P-1052,Repaired
18339,2025-03-03,130379,P-1085,Replaced
18340,2025-10-24,99480,P-1094,Pending
18341,2025-06-16,5756,P-1083,Repaired
18343,2025-09-16,294697,P-1084,Pending
18344,2024-04-27,184342,P-1064,Rejected
18345,2023-11-21,231050,P-1068,Repaired
18347,2025-03-08,272447,P-1051,Repaired
18348,2025-04-29,78180,P-1079,Repaired
18349,2024-08-29,44362,P-1057,Repaired
18350,2024-02-22,253601,P-1053,Repaired
18351,2023-10-04,177159,P-1050,Repaired
18352,2025-04-15,344490,P-1065,Repaired
18353,2025-05-23,171139,P-1097,Pending
18355,2025-08-12,191376,P-1087,Repaired
18356,2025-10-18,256053,P-1066,Pending
18358,2025-05-03,236366,P-1092,Repaired
18359,2024-06-28,12292,P-1069,Repaired
18362,2025-04-01,136939,P-1087,Repaired
18367,2025-06-08,183477,P-1080,Pending
18368,2025-08-10,224286,P-1079,Pending
18369,2025-03-10,245475,P-1079,Replaced
18370,2023-11-22,287762,P-1050,Repaired
18372,2023-12-23,26572,P-1053,Repaired
18374,2025-08-03,214499,P-1098,Repaired
18375,2025-11-28,1679,P-1101,Repaired
18378,2025-09-25,323563,P-1076,Repaired
18379,2025-06-01,243439,P-1089,Replaced
18381,2024-02-15,238115,P-1067,Pending
18382,2024-04-09,232950,P-1067,Replaced
18383,2024-08-20,227438,P-1058,Rejected
18384,2023-10-29,343882,P-1067,Rejected
18385,2025-04-13,49506,P-1079,Repaired
18386,2025-03-09,119690,P-1086,Repaired
18387,2025-07-22,244743,P-1053,Replaced
18389,2025-11-24,159523,P-1095,Rejected
18391,2025-08-30,141265,P-1095,Pending
18392,2025-09-30,146360,P-1089,Repaired
18393,2025-07-14,39918,P-1052,Repaired
18394,2025-09-18,64411,P-1072,Repaired
18395,2025-12-05,216214,P-1082,Replaced
18396,2025-03-15,22243,P-1086,Pending
18397,2023-09-24,25549,P-1052,Rejected
18398,2024-12-09,283089,P-1086,Rejected
18401,2024-08-08,214653,P-1068,Repaired
18403,2025-07-13,46133,P-1087,Repaired
18405,2024-12-26,285831,P-1069,Pending
18407,2025-05-20,264476,P-1089,Replaced
18408,2025-07-28,175998,P-1104,Rejected
18409,2025-09-25,224681,P-1076,Repaired
18410,2025-02-21,308394,P-1088,Replaced
18411,2025-07-27,170990,P-1088,Repaired
18412,2025-11-25,253765,P-1103,Replaced
18413,2022-12-13,356942,P-1049,Repaired
18414,2025-08-21,219995,P-1088,Repaired
18415,2025-10-30,78582,P-1102,Pending
18416,2025-05-31,310797,P-1088,Replaced
18417,2024-01-19,162345,P-1068,Repaired
18418,2024-06-17,78423,P-1065,Repaired
18419,2024-01-12,24988,P-1063,Repaired
18420,2025-01-06,244980,P-1086,Repaired
18423,2024-12-18,147651,P-1077,Repaired
18426,2023-10-31,110490,P-1068,Repaired
18427,2025-07-16,64358,P-1092,Pending
18428,2023-09-30,320580,P-1068,Pending
18429,2024-04-26,352343,P-1068,Replaced
18430,2025-06-16,128485,P-1078,Pending
18431,2025-08-03,300985,P-1067,Replaced
18433,2025-09-04,334060,P-1066,Repaired
18434,2025-11-14,222148,P-1077,Replaced
18435,2024-11-06,177713,P-1079,Repaired
18440,2025-12-30,202397,P-1088,Repaired
18442,2024-01-28,76008,P-1058,Replaced
18443,2024-06-19,88617,P-1069,Repaired
18444,2025-08-20,346777,P-1081,Pending
18445,2024-08-16,93591,P-1063,Repaired
18446,2025-04-28,159014,P-1066,Pending
18449,2023-11-12,62989,P-1065,Replaced
18450,2025-12-18,107661,P-1104,Repaired
18451,2024-11-16,288745,P-1085,Repaired
18452,2025-07-20,2622,P-1071,Replaced
18453,2024-12-03,118989,P-1080,Pending
18454,2025-12-16,162136,P-1098,Repaired
18456,2024-03-30,255077,P-1067,Rejected
18457,2025-08-06,4089,P-1052,Repaired
18458,2024-09-18,15117,P-1058,Replaced
18459,2023-07-08,349427,P-1050,Repaired
18460,2024-12-13,298289,P-1079,Replaced
18463,2024-07-03,167009,P-1068,Repaired
18466,2025-04-27,299814,P-1078,Repaired
18468,2025-01-29,21109,P-1072,Repaired
18469,2025-05-13,344715,P-1086,Repaired
18470,2025-09-09,120309,P-1086,Repaired
18471,2024-12-11,124227,P-1072,Repaired
18472,2025-04-09,34236,P-1084,Repaired
18474,2025-02-22,327100,P-1064,Repaired
18475,2025-05-02,160576,P-1077,Replaced
18477,2025-07-20,176357,P-1061,Rejected
18478,2025-06-29,180429,P-1083,Repaired
18480,2025-07-20,192701,P-1081,Repaired
18483,2024-07-22,158672,P-1075,Repaired
18484,2023-09-18,284130,P-1058,Repaired
18485,2025-11-23,85982,P-1097,Repaired
18486,2025-07-05,265558,P-1059,Pending
18488,2025-05-08,7756,P-1083,Pending
18489,2025-04-27,360302,P-1085,Repaired
18490,2025-08-15,13702,P-1103,Repaired
18491,2025-03-05,46723,P-1066,Repaired
18493,2025-12-31,62853,P-1099,Repaired
18494,2024-04-06,156797,P-1064,Repaired
18496,2025-07-13,61779,P-1088,Rejected
18497,2025-07-04,14402,P-1085,Repaired
18498,2024-09-12,178957,P-1087,Repaired
18499,2024-03-19,225567,P-1065,Pending
18500,2024-09-05,169874,P-1065,Repaired
18503,2024-09-02,237413,P-1078,Replaced
18505,2024-02-29,337792,P-1055,Repaired
18506,2023-10-12,342725,P-1067,Repaired
18507,2025-01-05,3607,P-1078,Repaired
18508,2025-05-19,140798,P-1089,Repaired
18509,2024-12-20,321665,P-1050,Repaired
18512,2025-07-30,40188,P-1077,Repaired
18513,2025-03-11,50195,P-1061,Repaired
18514,2025-01-28,9163,P-1078,Replaced
18515,2024-10-28,46486,P-1077,Repaired
18517,2025-05-28,251338,P-1052,Repaired
18518,2023-09-12,124979,P-1058,Repaired
18519,2024-08-09,33853,P-1062,Repaired
18520,2024-12-05,194255,P-1082,Replaced
18523,2024-03-19,81137,P-1068,Repaired
18524,2025-05-31,107665,P-1085,Repaired
18525,2024-07-16,190501,P-1072,Repaired
18527,2025-04-21,266208,P-1076,Repaired
18529,2025-11-06,51575,P-1051,Rejected
18530,2025-12-16,127622,P-1088,Repaired
18531,2024-08-24,301907,P-1088,Replaced
18532,2025-12-01,99277,P-1103,Pending
18535,2023-11-01,46215,P-1049,Repaired
18536,2024-12-16,143161,P-1066,Repaired
18538,2024-03-08,4278,P-1064,Replaced
18539,2023-10-11,115148,P-1063,Repaired
18540,2025-02-02,11401,P-1085,Rejected
18542,2024-02-13,13731,P-1058,Repaired
18544,2025-04-30,167079,P-1067,Rejected
18545,2024-03-05,186765,P-1065,Rejected
18546,2025-11-24,79688,P-1094,Replaced
18547,2024-05-21,101345,P-1064,Rejected
18548,2025-08-28,65820,P-1087,Repaired
18549,2023-05-30,44912,P-1051,Pending
18551,2025-01-06,323681,P-1084,Pending
18552,2023-09-29,250157,P-1068,Repaired
18554,2025-10-10,193053,P-1076,Repaired
18556,2025-08-14,287391,P-1051,Repaired
18557,2023-10-14,248556,P-1066,Replaced
18559,2025-08-23,277240,P-1087,Rejected
18560,2023-10-04,352322,P-1056,Replaced
18561,2023-11-21,148941,P-1066,Repaired
18562,2024-05-03,244373,P-1067,Replaced
18564,2025-04-29,35148,P-1076,Rejected
18565,2024-12-23,209236,P-1060,Repaired
18566,2024-06-10,60144,P-1052,Pending
18567,2025-06-20,184344,P-1085,Replaced
18568,2025-02-09,281952,P-1077,Repaired
18570,2025-04-08,103828,P-1082,Replaced
18573,2025-10-05,256993,P-1086,Repaired
18574,2024-07-16,251162,P-1063,Replaced
18575,2025-05-30,284472,P-1076,Repaired
18576,2024-01-01,317312,P-1067,Repaired
18577,2025-08-25,25031,P-1085,Repaired
18578,2025-01-06,93029,P-1077,Repaired
18579,2025-09-22,204651,P-1104,Repaired
18580,2025-03-19,374,P-1079,Replaced
18581,2023-11-16,191558,P-1051,Replaced
18582,2025-10-11,308700,P-1079,Repaired
18583,2023-12-21,297086,P-1065,Replaced
18584,2024-04-21,267459,P-1064,Repaired
18585,2023-02-11,47584,P-1051,Repaired
18587,2025-01-31,19340,P-1052,Repaired
18588,2025-08-27,73131,P-1099,Replaced
18590,2024-12-28,250797,P-1074,Rejected
18591,2023-08-02,143967,P-1068,Repaired
18592,2025-12-06,71796,P-1095,Replaced
18595,2025-06-17,319294,P-1078,Repaired
18596,2025-06-10,236670,P-1052,Repaired
18599,2024-12-02,283929,P-1083,Repaired
18601,2025-06-14,259826,P-1088,Repaired
18602,2025-12-01,211528,P-1104,Repaired
18603,2025-10-18,44782,P-1098,Replaced
18604,2023-10-23,141358,P-1049,Replaced
18606,2023-10-24,34841,P-1066,Replaced
18608,2025-12-28,291868,P-1060,Repaired
18610,2024-06-12,360804,P-1067,Pending
18611,2025-10-17,148495,P-1094,Replaced
18612,2025-07-17,320738,P-1097,Repaired
18613,2024-07-30,137153,P-1051,Repaired
18614,2025-05-31,107023,P-1079,Repaired
18615,2023-08-15,306054,P-1052,Repaired
18616,2023-08-22,175809,P-1049,Repaired
18617,2025-08-07,288749,P-1089,Repaired
18619,2025-06-08,92172,P-1091,Repaired
18620,2025-07-29,101664,P-1083,Repaired
18622,2023-12-18,317744,P-1065,Repaired
18624,2023-08-11,103193,P-1049,Replaced
18625,2024-12-23,291651,P-1093,Pending
18626,2025-04-18,242659,P-1086,Repaired
18630,2025-01-14,167762,P-1084,Pending
18631,2025-04-04,108260,P-1061,Pending
18632,2024-09-14,91492,P-1067,Repaired
18633,2025-12-10,76488,P-1075,Rejected
18636,2025-09-14,223095,P-1084,Repaired
18637,2024-04-03,162752,P-1070,Replaced
18639,2025-04-14,88787,P-1078,Repaired
18640,2025-02-24,272700,P-1066,Pending
18642,2024-04-20,258978,P-1063,Repaired
18643,2025-07-17,148381,P-1086,Replaced
18644,2025-05-12,70952,P-1074,Repaired
18646,2025-05-09,287448,P-1095,Repaired
18647,2025-06-07,329221,P-1075,Repaired
18649,2025-06-13,302891,P-1079,Repaired
18650,2024-09-06,191370,P-1066,Pending
18651,2024-08-22,332281,P-1076,Repaired
18652,2024-06-16,37748,P-1067,Pending
18653,2025-08-19,358184,P-1086,Repaired
18654,2023-10-12,324161,P-1064,Repaired
18655,2025-04-19,357888,P-1076,Repaired
18656,2025-09-11,38825,P-1101,Repaired
18657,2023-08-30,352935,P-1053,Replaced
18659,2025-10-15,48729,P-1080,Repaired
18660,2023-01-06,280002,P-1051,Repaired
18661,2022-12-28,268362,P-1051,Repaired
18662,2023-11-01,220348,P-1053,Repaired
18665,2025-11-23,211795,P-1067,Repaired
18666,2024-12-17,51310,P-1087,Repaired
18668,2025-07-24,124211,P-1103,Replaced
18669,2025-08-13,236658,P-1094,Repaired
18670,2025-10-03,2843,P-1103,Rejected
18671,2025-02-21,319874,P-1081,Rejected
18675,2025-09-04,262893,P-1085,Repaired
18676,2023-11-14,298723,P-1053,Pending
18677,2024-09-05,260754,P-1076,Replaced
18680,2025-03-13,304562,P-1074,Repaired
18681,2023-11-15,144360,P-1055,Repaired
18682,2025-12-11,282786,P-1102,Repaired
18684,2025-08-28,40482,P-1072,Repaired
18685,2024-03-22,202321,P-1067,Pending
18686,2025-08-26,51477,P-1104,Replaced
18687,2024-11-20,98980,P-1076,Pending
18689,2025-04-04,243710,P-1090,Replaced
18691,2025-12-17,73070,P-1096,Repaired
18693,2025-03-30,79397,P-1084,Repaired
18694,2024-12-08,268409,P-1088,Pending
18695,2025-10-09,272037,P-1097,Repaired
